FAB_F_FPRT         | 11.2 SPRINKLER SYSTEM     | Mechanical Equipment      | 36 | mh_MEC_CO2 FIRE EXTINGUSIER WITH CABIN(2), mh_MEC_FIRE HOSE REEL CABINET 2 Nos(2), mh_MEC_CABINET_FIRE HOSE REEL_Top&Sid
FAB_F_FPRT         | 11.2 SPRINKLER SYSTEM     | Pipe Accessories          | 19 | mh_PA_PPA_GATE_VALVE_N(2), mh_PA_VKV Wet Valve Model E-1 and F-1(2), mh_PA_Flow Detector - Switch(2), M_Butterfly Valve 
FAB_F_FPRT         | 11.2 SPRINKLER SYSTEM     | Pipe Fittings             | 26 | Elbow - Threaded - MI - Class 150(3), Tee Branch Reduced - Threaded - MS(3), Cap - Threaded - MI - Class 150(3), Transit
FAB_F_FPRT         | 11.2 SPRINKLER SYSTEM     | Pipes                     | 4 | Pipe Types(4)
FAB_F_FPRT         | 11.2 SPRINKLER SYSTEM     | Sprinklers                | 14 | SPK_PENDENT_N(3), SPK_UPRIGHT_UPRIGHT_FIRE WET_N(3), mh_SPK_UPRIGHT_UPRIGHT_FIRE WET_N(2), mh_SPK_PENDENT_N(2), RV-360D 
FAB_F_FPRT         | 11.2 SPRINKLER SYSTEM     | Structural Columns        | 2 | mu_Column_Triangle_v1(2)
FAB_I_INST         | 9.1 ACS                   | Cable Tray Fittings       | 35 | Cable_Bus_Trough_Horizontal_Bend_CH_I(2), Cable_Bus_Trough_Vertical_Outside_Bend_CH_I(2), Cable_Bus_Trough_Vertical_Insi
FAB_I_INST         | 9.1 ACS                   | Cable Trays               | 22 | Cable Tray with Fittings(22)
FAB_I_INST         | 9.1 ACS                   | Communication Devices     | 6 | Communication_Bosch_Horn_Loundspeaker_(Circular)1(2), Communication_Bosch_Cabinet_Loudspeaker_Premium_Sound_(Metal)2(2),
FAB_I_INST         | 9.1 ACS                   | Conduit Fittings          | 4 | M_Conduit Corner Coupling Capped - Set Screw - Die Cast Zinc(2), M_Conduit Elbow - without Fittings - EMT(2)
FAB_I_INST         | 9.1 ACS                   | Conduits                  | 3 | Conduit without Fittings(3)
FAB_I_INST         | 9.1 ACS                   | Data Devices              | 9 | tc_@T_COMM_Data Outlet Face Plate box 1(2), tc_@T_COMM_Data Outlet Face Plate1(2), Rack with Cable Manager1(3), 5.1_PDU(
FAB_I_INST         | 9.1 ACS                   | Electrical Equipment      | 9 | PSU1(2), mh_HSSD1(3), NETWORK PANEL -600MM(2), RIO Panel(2)
FAB_I_INST         | 9.1 ACS                   | Electrical Fixtures       | 15 | DEB-33SS_Electromechanical Lock(3), mh_Cable tray  Support 31 P(2), TC@SUPPORT CHANNEL-SCH-4(4), ZONE BOX_12U_600x650x61
FAB_I_INST         | 9.1 ACS                   | Fire Alarm Devices        | 18 | Fire_Alarm-Intelligent_Detector-EDWARDS_Multi_Detectors(2), Signal Modules_SIGA-CC1(3), Horn-Strobe_Genesis-G1 Series1(2
FAB_I_INST         | 9.1 ACS                   | Flex Pipes                | 2 | Flex Pipe Round(2)
FAB_I_INST         | 9.1 ACS                   | Generic Models            | 20 | Stand_JCI_02(2), mh_uvir - ultraviolet uv and infrared ir sensor(2), SENSEPOINT XCD GAS DETECTOR FOR 112 (CATALYTIC TYPE
FAB_I_INST         | 9.1 ACS                   | Mechanical Equipment      | 32 | grider-cleats_V2(3), tc_@_zone box beam clamp(2), CSA-01-A - Data center support POD above(2), support-channel_V1(2), Fi
FAB_I_INST         | 9.1 ACS                   | Pipe Accessories          | 8 | mh_PA_Ball Valve - 50-150 mm(2), Temperature Cum Humidity Transmeter(2), STANCHION STAND-1500mm For Sencer(2), TEMPERATU
FAB_I_INST         | 9.1 ACS                   | Pipe Fittings             | 16 | Elbow - Plain - PVC-C(2), 1.Sampling Hole(2), Cap - Plain - PVC-C(2), Tee - Plain - PVC-C(2), Cross - Plain - PVC-C(2), 
FAB_I_INST         | 9.1 ACS                   | Pipes                     | 3 | Pipe Types(3)
FAB_I_INST         | 9.1 ACS                   | Security Devices          | 6 | Camouflage LD-96T indoor sirenblue strobelight - Buzzer(2), DEB-33SS_Card Reader(2), Security_Camera-Outdoor_Dome-Hanwha
FAB_I_INST         | 9.1 ACS                   | Specialty Equipment       | 17 | E-108E_Break Glass Unit(2), Bulet Camera Hanger Support(2), DEB-33SS_Push Button(2), DEB-33SS_Door Contact1(2), mh_O2_SE
FAB_I_INST         | 9.1 ACS                   | Structural Columns        | 6 | p1001-24-through-144-column-loading-gm.0001.rfa -2024(2), mu_Column_Triangle_v1(2), p1001-24-through-144-single column-l
FAB_I_INST         | 9.1 ACS                   | Structural Connections    | 8 | 3-fitting-wing_shape-unistrut-p2345-rfa(2), P2073ASQ_Post_Base_( DOUBLE UNI)(2), RSen_3_SCON_FB_pipe clamp - FRSM_fische
FAB_I_INST         | 9.1 ACS                   | Structural Framing        | 6 | BEAM CHANNEL(2), Sapport For RIO(2), STRUCTURAL PANEL BASE CHANEL(2)
FAB_M_CHWT         | 7.4 PCW                   | Conduit Fittings          | 2 | Conduit Elbow - without Fittings - RNC(2)
FAB_M_CHWT         | 7.4 PCW                   | Flex Pipes                | 3 | Flex Pipe Round(3)
FAB_M_CHWT         | 7.4 PCW                   | Generic Models            | 16 | mh_PA_PNEUMATIC OPERATED CONTROL VALVE _150mm_Vertical(2), mh_PA_PNEUMATIC OPERATED CONTROL VALVE _100mm_V(2), mh_PA_PNE
FAB_M_CHWT         | 7.4 PCW                   | Mechanical Equipment      | 44 | mh_MEQ_Demo_Mechanical Eq Connector(4), PSA-06-Without baseplate(2), Single MT Channel - W(2), PC-05(2), PC1(2), BS 11(3
FAB_M_CHWT         | 7.4 PCW                   | Pipe Accessories          | 105 | mh_PA_Butterfly Valve-Gearbox Operated-10-24(6), mh_PA_PNEUMATIC OPERATED CONTROL VALVE _80mm_V150(2), mh_PA_Y Strainer 
FAB_M_CHWT         | 7.4 PCW                   | Pipe Fittings             | 54 | mh_PF_Flange - Blind - Steel - Class 1(2), Branch Connection - Welded - Generic(2), Elbow - Welded - Generic(3), mh_PF_F
FAB_M_CHWT         | 7.4 PCW                   | Pipe Insulations          | 3 | Pipe Insulation(3)
FAB_M_CHWT         | 7.4 PCW                   | Pipes                     | 9 | Pipe Types(9)
FAB_M_CHWT         | 7.4 PCW                   | Structural Columns        | 2 | mu_Column_Triangle_v1(2)
FAB_M_DUCT         | 5.2 CR HVAC               | Air Terminals             | 20 | mh_AT_Louver - Extruded(2), mh_AT_Supply vertical horizontal grille with shutter(4), mh_AT_Exhaust vertical horizontal g
FAB_M_DUCT         | 5.2 CR HVAC               | Duct Accessories          | 29 | mh_DA_Damper_FSD(2), mh_DA_Motor Damper - Rectangula - Single actuator-(2), mh_DA_Motor Damper - Rectangula - double act
FAB_M_DUCT         | 5.2 CR HVAC               | Duct Fittings             | 34 | MH_M_Rectangular Endcap(3), MH_M_Rectangular Elbow - Radius(3), MH_M_Rectangular Tap - Beveled(3), MH_M_Rectangular Tran
FAB_M_DUCT         | 5.2 CR HVAC               | Duct Insulations          | 4 | Duct Insulation(4)
FAB_M_DUCT         | 5.2 CR HVAC               | Duct Linings              | 2 | Duct Lining(2)
FAB_M_DUCT         | 5.2 CR HVAC               | Ducts                     | 6 | Rectangular Duct(3), Round Duct(3)
FAB_M_DUCT         | 5.2 CR HVAC               | Generic Models            | 8 | PUMP FOUNDATION PLATE(2), DPS(WAYK)(2), Drain Pan DCC(2), mh_PA_pressure transmitter(PT)(2)
FAB_M_DUCT         | 5.2 CR HVAC               | Mechanical Equipment      | 56 | mh_MEQ_CRMAU(2), mh_MEQ_Pump-Inline-Vertical-Remote_Coupled-Patterson-EnviroFlo(2), mh_MEQ_Box(7), mh_MEQ_03.06.2024 - R
FAB_M_DUCT         | 5.2 CR HVAC               | Pipe Accessories          | 21 | mh_PA_Solenoid Valve - 0.25-0.375 Inch(2), mh_PA_PRV-20(2), mh_PA_Flexible_Connector(2), mh_PA_Butterfly_Valves-Full_Lug
FAB_M_DUCT         | 5.2 CR HVAC               | Pipe Fittings             | 47 | mh_PF_Elbow - Welded - Generic1(3), mh_PF_Elbow - Soldered - CU(2), mh_PF_Reducer - Soldered - CU(2), mh_PF_Tee - Solder
FAB_M_DUCT         | 5.2 CR HVAC               | Pipe Insulations          | 2 | Pipe Insulation(2)
FAB_M_DUCT         | 5.2 CR HVAC               | Pipes                     | 9 | Pipe Types(9)
FAB_M_DUCT         | 5.2 CR HVAC               | Structural Columns        | 2 | mu_Column_Triangle_v1(2)
FAB_M_DUCT         | 5.2 CR HVAC               | Structural Foundations    | 2 | MECH_EQUIP_PLINTH(2)
FAB_M_EGEX         | 6.2 Exhaust Equipment     | -2.6 LVL                  | 81 | Center Line(68), Duct Fittings(3), Mechanical Equipment(2), Pipe Accessories(3), Pipe Fittings(3), Pipes(2)
FAB_M_EGEX         | 6.2 Exhaust Equipment     | <No level>                | 534 | Center line(524), Mechanical Equipment(10)
FAB_M_EGEX         | 6.2 Exhaust Equipment     | FALSE CEILING LEVEL       | 124 | Center line(27), Center Line(79), Duct Fittings(2), Ducts(2), Generic Models(3), Mechanical Equipment(3), Pipe Accessori
FAB_M_EGEX         | 6.2 Exhaust Equipment     | LEVEL 1                   | 715 | Center line(519), Center Line(177), Duct Accessories(2), Duct Fittings(5), Ducts(2), Mechanical Equipment(2), Pipe Acces
FAB_M_EGEX         | 6.2 Exhaust Equipment     | MEZZANINE LEVEL           | 3 | Duct Fittings(3)
FAB_M_EGEX         | 6.2 Exhaust Equipment     | ROOF LEVEL                | 2 | Duct Fittings(2)
FAB_M_EGEX         | 6.2 Exhaust Equipment     | SUB MEZZANINE LEVEL       | 2 | Duct Fittings(2)
FAB_M_EGEX         | 6.2 Exhaust Equipment     | T.O.S.                    | 3 | Duct Fittings(3)
FAB_M_EGEX         | 6.2 Exhaust Equipment     | TOP OF SLAB               | 15 | Center Line(2), Duct Fittings(3), Mechanical Equipment(2), Pipe Accessories(2), Pipe Fittings(2), Pipes(2), Structural C
FAB_P_PLUM         | 2.3 PHE Works             | Pipe Accessories          | 12 | Ball Valve(4), Pressure Gauge(2), Pressure_Reducing_Valve(2), Double_Check_Valve_Assemblies-WATTS-(125-200_LF007-QT, 125
FAB_P_PLUM         | 2.3 PHE Works             | Pipe Fittings             | 30 | M_Elbow(2), Wye 45 Deg Reducing - PVC - Sch 40 - DWV(2), MH_Bend - PVC - Sch 40 - DWV(2), M_Tee Reducing Vent - DWV(2), 
FAB_P_PLUM         | 2.3 PHE Works             | Pipes                     | 6 | Pipe Types(6)
FAB_P_PLUM         | 2.3 PHE Works             | Plumbing Equipment        | 2 | mh_P_Chamber(2)
FAB_P_PLUM         | 2.3 PHE Works             | Plumbing Fixtures         | 6 | mh_P_Eye safety shower(2), Plumbing_Drainage_COTTO_CT6406Z4P(2), Drain_Shower_RadiantAustralia_Grate(2)
FAB_S_STRU         | 3. Structure              | Handrails                 | 3 | Handrail Type(3)
FAB_S_STRU         | 3. Structure              | Railings                  | 2 | Railing(2)
FAB_S_STRU         | 3. Structure              | Stairs                    | 2 | Cast-In-Place Stair(2)
FAB_S_STRU         | 3. Structure              | Structural Columns        | 4 | UB-Universal Beams-Column(2), SFC Column(2)
FAB_S_STRU         | 3. Structure              | Structural Framing        | 6 | UB-Universal Beams(2), SFC(2), LL-Double Angles(2)
FAB_S_STRU         | 3. Structure              | Top Rails                 | 2 | Top Rail Type(2)
SIT_C_CIVIL        | 2.1 Civil Works           | <No level>                | 87 | Generic Models(2), Parking(2), Signage(79), Site(2), Structural Connections(2)
SIT_C_CIVIL        | 2.1 Civil Works           | RL                        | 19 | Floors(2), Railings(2), Signage(6), Structural Columns(4), Structural Connections(2), Structural Foundations(3)
SIT_C_CIVIL        | 2.1 Civil Works           | VEHICLE TRACKING - 2a     | 4 | Site(2), Structural Framing(2)
