
=== 10.1 Non-CR Elect. ===
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 30 Degree [SA 1] {1800 mmx1200 mm-1800 mmx800 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 30 Degree [SA 1] {2400 mmx1200 mm-1800 mmx1200 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 45 Degree [EA 6] {1350 mmx350 mm-1228 mmx358 mm} × 3
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 45 Degree [MA 5] {950 mmx450 mm-550 mmx450 mm} × 4
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 45 Degree [RA 2] {1100 mmx3400 mm-1100 mmx2500 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [EA 10] {1500 mmx700 mm-1050 mmx550 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [EA 1] {2100 mmx700 mm-1600 mmx700 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [EA 5] {1400 mmx800 mm-305 mmx305 mm} × 4
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [EA 5] {3450 mmx1000 mm-1900 mmx1000 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [EA 6] {950 mmx450 mm-700 mmx600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [EA 6] {950 mmx450 mm-900 mmx450 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [EA 9] {1900 mmx900 mm-1050 mmx550 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [MA 11] {600 mmx300 mm-300 mmx300 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [MA 11] {800 mmx300 mm-600 mmx300 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [MA 14] {2500 mmx1500 mm-1200 mmx700 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [MA 6] {1250 mmx350 mm-900 mmx350 mm} × 1
  Duct Fittings          | MH_M_Rectangular Transition - Angle | 60 Degree [MA 6] {900 mmx350 mm-300 mmx350 mm} × 1
  Duct Fittings          | MH_M_Rectangular to Round Transition - Angle | 45 Degree [EA 12] {1600 mmx1000 mm-1120 mmø} × 2
  Duct Fittings          | MH_M_Rectangular to Round Transition - Angle | 45 Degree [EA 1] {1400 mmx800 mm-610 mmø} × 4
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 12] {400 mmø-400 mmø} × 2
  Duct Fittings          | MH_M_Round Elbow | 1 D [EA 12] {500 mmø-500 mmø} × 2
  Duct Fittings          | MH_M_Round Endcap | Standard [EA 12] {100 mmø} × 3
  Duct Fittings          | MH_M_Round Endcap | Standard [EA 12] {1200 mmø} × 2
  Duct Fittings          | MH_M_Round Endcap | Standard [EA 12] {150 mmø} × 9
  Duct Fittings          | MH_M_Round Endcap | Standard [EA 12] {200 mmø} × 8
  Duct Fittings          | MH_M_Round Endcap | Standard [EA 12] {400 mmø} × 2
  Duct Fittings          | MH_M_Round Endcap | Standard [EA 12] {500 mmø} × 2
  Duct Fittings          | MH_M_Round Endcap | Standard [EA 12] {700 mmø} × 1
  Duct Fittings          | MH_M_Round Endcap | Standard [EA 12] {800 mmø} × 1
  Duct Fittings          | MH_M_Round Takeoff - Beveled | Standard [EA 12] {100 mmø-100 mmø} × 3
  Duct Fittings          | MH_M_Round Takeoff - Beveled | Standard [EA 12] {150 mmø-150 mmø} × 9
  Duct Fittings          | MH_M_Round Takeoff - Beveled | Standard [EA 12] {200 mmø-200 mmø} × 8
  Duct Fittings          | MH_M_Round Transition - Angle | 45 Degree [EA 12] {600 mmø-400 mmø} × 2
  Duct Fittings          | M_Rectangular Wye - Curved | Standard [MA 5] {950 mmx450 mm-950 mmx450 mm-950 mmx450 mm} × 2
  Duct Fittings          | M_Round Takeoff - Shoe | Standard [EA 12] {1120 mmø-1120 mmø} × 2
  Duct Fittings          | M_Round Takeoff - Shoe | Standard [EA 12] {500 mmø-500 mmø} × 2
  Duct Fittings          | M_Round Takeoff - Shoe | Standard [EA 12] {600 mmø-600 mmø} × 2
  Duct Fittings          | M_Round Takeoff - Shoe | Standard [EA 12] {700 mmø-700 mmø} × 1
  Duct Fittings          | M_Round Takeoff - Shoe | Standard [EA 12] {800 mmø-800 mmø} × 1
  Duct Accessories       | MH_M_Pneumatic Control Damper - Rectangular | Standard [MA 11] {800 mmx300 mm-800 mmx300 mm} × 2
  Duct Accessories       | MH_M_Pneumatic Control Damper - Rectangular | Standard [MA 5] {1000 mmx600 mm-1000 mmx600 mm} × 2
  Duct Accessories       | MH_M_Pneumatic Control Damper - Rectangular | Standard [RA 2] {3400 mmx900 mm-3400 mmx900 mm} × 2
  Duct Accessories       | MH_M_Pneumatic Control Damper - Rectangular | Standard [SA 1] {3300 mmx850 mm-3300 mmx850 mm} × 2
  Duct Accessories       | MH_M_Pneumatic Control Damper - Rectangular | Standard [SA 4] {1000 mmx550 mm-1000 mmx550 mm} × 2
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [EA 1] {1400 mmx800 mm-1400 mmx800 mm} × 4
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [EA 5] {1400 mmx800 mm-1400 mmx800 mm} × 4
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [MA 10] {1000 mmx550 mm-1000 mmx550 mm} × 1
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [MA 12] {1000 mmx550 mm-1000 mmx550 mm} × 1
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [MA 14] {900 mmx500 mm-900 mmx500 mm} × 2
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [MA 2] {1000 mmx600 mm-1000 mmx600 mm} × 1
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [MA 3] {1000 mmx600 mm-1000 mmx600 mm} × 1
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [MA 6] {300 mmx200 mm-300 mmx200 mm} × 1
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [MA 6] {600 mmx200 mm-600 mmx200 mm} × 6
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [MA 6] {650 mmx250 mm-650 mmx250 mm} × 2
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [RA 2] {3400 mmx1100 mm-3400 mmx1100 mm} × 1
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [RA 5] {800 mmx350 mm-800 mmx350 mm} × 2
  Duct Accessories       | mh_DA_Air Volume Control Damper - Rectangular | @M_DA_Standard [RA 8] {800 mmx350 mm-800 mmx350 mm} × 1
  Duct Accessories       | mh_DA_DAMPER FSD | @M_DA_DAMPER FSD [EA 10] {1050 mmx550 mm-1050 mmx550 mm} × 1
  Duct Accessories       | mh_DA_DAMPER FSD | @M_DA_DAMPER FSD [EA 10] {900 mmx450 mm-900 mmx450 mm} × 2
  Duct Accessories       | mh_DA_DAMPER FSD | @M_DA_DAMPER FSD [EA 6] {1350 mmx350 mm-1350 mmx350 mm} × 3
  Duct Accessories       | mh_DA_DAMPER FSD | @M_DA_DAMPER FSD [EA 6] {900 mmx450 mm-900 mmx450 mm} × 1
  Duct Accessories       | mh_DA_DAMPER FSD | @M_DA_DAMPER FSD [EA 6] {950 mmx450 mm-950 mmx450 mm} × 1
  Duct Accessories       | mh_DA_DAMPER FSD | @M_DA_DAMPER FSD [MA 11] {800 mmx300 mm-800 mmx300 mm} × 1
  Duct Accessories       | mh_DA_DAMPER FSD | @M_DA_DAMPER FSD [MA 5] {1100 mmx700 mm-1100 mmx700 mm} × 1
  Duct Accessories       | mh_DA_DAMPER FSD | @M_DA_DAMPER FSD [MA 6] {300 mmx200 mm-300 mmx200 mm} × 1
  Duct Accessories       | mh_DA_DAMPER FSD | @M_DA_DAMPER FSD [MA 6] {600 mmx200 mm-600 mmx200 mm} × 6
  Duct Accessories       | mh_DA_DAMPER FSD | @M_DA_DAMPER FSD [MA 6] {650 mmx250 mm-650 mmx250 mm} × 2
  Duct Accessories       | mh_DA_DAMPER FSD | @M_DA_DAMPER FSD [RA 2] {3400 mmx1100 mm-3400 mmx1100 mm} × 1
  Duct Accessories       | mh_DA_DAMPER FSD | @M_DA_DAMPER FSD [RA 7] {900 mmx300 mm-900 mmx300 mm} × 1
  Duct Accessories       | mh_DA_DAMPER FSD | @M_DA_DAMPER FSD [SA 1] {2400 mmx1200 mm-2400 mmx1200 mm} × 1
  Duct Accessories       | mh_DA_DAMPER FSD | @M_DA_DAMPER FSD [SA 1] {700 mmx350 mm-700 mmx350 mm} × 1
  Duct Accessories       | mh_DA_DAMPER FSD | @M_DA_DAMPER FSD [SA 4] {1100 mmx500 mm-1100 mmx500 mm} × 1
  Duct Accessories       | mh_DA_FIRE Damper - Round | @M_DA_Standard [EA 12] {1200 mmø-1200 mmø} × 1
  Duct Accessories       | mh_DA_Manual Damper - Round | @M_DA_Standard [EA 12] {100 mmø-100 mmø} × 3
  Duct Accessories       | mh_DA_Manual Damper - Round | @M_DA_Standard [EA 12] {150 mmø-150 mmø} × 9
  Duct Accessories       | mh_DA_Manual Damper - Round | @M_DA_Standard [EA 12] {200 mmø-200 mmø} × 8
  Duct Accessories       | mh_PNEUMATIC_Motor Damper - Round | @M_DA_Standard [EA 12] {1120 mmø-1120 mmø} × 2
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 10] × 3
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 11] × 33
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 12] × 3
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 1] × 1
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 2] × 3
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 3] × 3
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 4] × 1
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 5] × 43
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 6] × 16
  Duct Insulations       | Duct Insulation | Duct Wrap [MA 8] × 1
  Duct Insulations       | Duct Insulation | Duct Wrap [RA 2] × 23
  Duct Insulations       | Duct Insulation | Duct Wrap [RA 5] × 12
  Duct Insulations       | Duct Insulation | Duct Wrap [RA 7] × 3
  Duct Insulations       | Duct Insulation | Duct Wrap [RA 8] × 4
  Duct Insulations       | Duct Insulation | Duct Wrap [SA 1] × 82
  Duct Insulations       | Duct Insulation | Duct Wrap [SA 4] × 16
  Air Terminals          | mh_AT_Exhaust Air Grille | @M_AT_1270 X 400 [EA 6] {358 mmx1228 mm} × 3
  Air Terminals          | mh_AT_Exhaust Air Grille | @M_AT_1500 X 700 [EA 10] {700 mmx1500 mm} × 1
  Air Terminals          | mh_AT_Exhaust Air Grille | @M_AT_650 X 250 [EA 12] {250 mmx650 mm} × 4
  Air Terminals          | mh_AT_Exhaust Air Grille | @M_AT_900 X 450 [EA 10] {450 mmx900 mm} × 2
  Air Terminals          | mh_AT_Exhaust Air Grille | @M_AT_900 X 450 [EA 1] {450 mmx900 mm} × 21
  Air Terminals          | mh_AT_Exhaust Air Grille | @M_AT_900 X 450 [EA 6] {450 mmx900 mm} × 2
  Air Terminals          | mh_AT_Louver - Extruded | @M_AT_Standard [EA 12] {1600 mmx1000 mm} × 2
  Air Terminals          | mh_AT_Louver - Extruded | @M_AT_Standard [EA 2] {10000 mmx2300 mm} × 1
  Air Terminals          | mh_AT_Louver - Extruded | @M_AT_Standard [EA 3] {2000 mmx1000 mm} × 1
  Air Terminals          | mh_AT_Louver - Extruded | @M_AT_Standard [EA 9] {1900 mmx900 mm} × 1
  Air Terminals          | mh_AT_Louver - Extruded | @M_AT_Standard [MA 14] {2500 mmx1500 mm} × 1
  Air Terminals          | mh_AT_Louver - Extruded | @M_AT_Standard [MA 1] {1500 mmx3000 mm} × 1
  Air Terminals          | mh_AT_Louver - Extruded | @M_AT_Standard [MA 4] {1500 mmx3000 mm} × 1
  Air Terminals          | mh_AT_Louver - Extruded | @M_AT_Standard [OA 1] {10000 mmx2300 mm} × 1
  Air Terminals          | mh_AT_Louver - Extruded | @M_AT_Standard [OA 2] {10000 mmx2300 mm} × 1
  Air Terminals          | mh_AT_Makeup Air Grille | @M_AT_300 X 200 [MA 6] {200 mmx300 mm} × 1
  Air Terminals          | mh_AT_Makeup Air Grille | @M_AT_500 X 200 [MA 11] {200 mmx500 mm} × 6
  Air Terminals          | mh_AT_Makeup Air Grille | @M_AT_600 X 200 [MA 6] {200 mmx600 mm} × 6
  Air Terminals          | mh_AT_Makeup Air Grille | @M_AT_650 X 250 [MA 6] {250 mmx650 mm} × 2
  Air Terminals          | mh_AT_Makeup Air Grille | @M_AT_900 X 300 [MA 5] {300 mmx900 mm} × 4
  Air Terminals          | mh_AT_Return Air Grille | @M_AT_900 X 300 [RA 7] {300 mmx900 mm} × 1
  Air Terminals          | mh_AT_Supply Air Grille | @M_AT_@M_1250 X 400 [SA 1] {400 mmx1250 mm} × 16
  Air Terminals          | mh_AT_Supply Air Grille | @M_AT_@M_900 X 300 [SA 1] {300 mmx900 mm} × 1
  Air Terminals          | mh_AT_WIRE MESH VERTICAL GRILLE | @M_AT_AIR [RA 8] {800 mmx350 mm} × 1
  Air Terminals          | mh_AT_WIRE MESH VERTICAL GRILLE | @M_AT_AIR_5900X1600 [RA 2] {3400 mmx1100 mm} × 1

=== 5.2 CR HVAC ===
  Structural Foundations | MECH_EQUIP_PLINTH | Chiller Foundation × 3
  Duct Fittings          | MH_M_Rectangular Elbow - Mitered | @M_DF_Standard [SA 13] {800 mmx1600 mm-800 mmx1600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Mitered | @M_DF_Standard [SA 17] {800 mmx1600 mm-800 mmx1600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [EA 10] {1000 mmx700 mm-1000 mmx700 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [EA 10] {400 mmx500 mm-400 mmx500 mm} × 3
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [EA 10] {500 mmx400 mm-500 mmx400 mm} × 4
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [EA 10] {600 mmx600 mm-600 mmx600 mm} × 8
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [EA 10] {700 mmx1000 mm-700 mmx1000 mm} × 3
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [EA 12] {250 mmx650 mm-250 mmx650 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [EA 15] {650 mmx250 mm-650 mmx250 mm} × 2
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [EA 3] {1000 mmx600 mm-1000 mmx600 mm} × 2
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [EA 3] {400 mmx400 mm-400 mmx400 mm} × 3
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [EA 3] {500 mmx600 mm-500 mmx600 mm} × 5
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [EA 3] {600 mmx1000 mm-600 mmx1000 mm} × 6
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [EA 3] {600 mmx500 mm-600 mmx500 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [EA 7] {1100 mmx600 mm-1100 mmx600 mm} × 3
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [EA 7] {600 mmx1100 mm-600 mmx1100 mm} × 3
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [EA 7] {600 mmx700 mm-600 mmx700 mm} × 2
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {1000 mmx2300 mm-1000 mmx2300 mm} × 4
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {1100 mmx500 mm-1100 mmx500 mm} × 5
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {1100 mmx900 mm-1100 mmx900 mm} × 3
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {1200 mmx600 mm-1200 mmx600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {1400 mmx550 mm-1400 mmx550 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {150 mmx150 mm-150 mmx150 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {1600 mmx650 mm-1600 mmx650 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {200 mmx700 mm-200 mmx700 mm} × 15
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {2300 mmx1300 mm-2300 mmx1300 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {350 mmx700 mm-350 mmx700 mm} × 15
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {400 mmx800 mm-400 mmx800 mm} × 2
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {450 mmx700 mm-450 mmx700 mm} × 5
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {500 mmx1100 mm-500 mmx1100 mm} × 6
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {550 mmx1400 mm-550 mmx1400 mm} × 2
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {600 mmx1200 mm-600 mmx1200 mm} × 6
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {650 mmx1600 mm-650 mmx1600 mm} × 4
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {700 mmx200 mm-700 mmx200 mm} × 8
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {700 mmx350 mm-700 mmx350 mm} × 4
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {800 mmx400 mm-800 mmx400 mm} × 6
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 10] {900 mmx1100 mm-900 mmx1100 mm} × 4
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 13] {250 mmx550 mm-250 mmx550 mm} × 2
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 13] {550 mmx250 mm-550 mmx250 mm} × 5
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 15] {400 mmx400 mm-400 mmx400 mm} × 2
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 15] {500 mmx650 mm-500 mmx650 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 15] {650 mmx500 mm-650 mmx500 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 2] {1510 mmx1100 mm-1510 mmx1100 mm} × 4
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 2] {650 mmx2100 mm-650 mmx2100 mm} × 8
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 6] {250 mmx550 mm-250 mmx550 mm} × 2
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 6] {550 mmx250 mm-550 mmx250 mm} × 2
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 9] {250 mmx550 mm-250 mmx550 mm} × 3
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [MA 9] {550 mmx250 mm-550 mmx250 mm} × 2
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [SA 2] {1000 mmx500 mm-1000 mmx500 mm} × 2
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [SA 2] {2250 mmx1000 mm-2250 mmx1000 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [SA 2] {350 mmx700 mm-350 mmx700 mm} × 4
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | 1 W [SA 2] {700 mmx350 mm-700 mmx350 mm} × 3
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | @M_DF_1 W [EA 15] {250 mmx650 mm-250 mmx650 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | @M_DF_1 W [MA 16] {1100 mmx1100 mm-1100 mmx1100 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | @M_DF_1 W [MA 19] {1100 mmx1100 mm-1100 mmx1100 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | @M_DF_1 W [RA 11] {800 mmx3200 mm-800 mmx3200 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | @M_DF_1 W [RA 12] {800 mmx3200 mm-800 mmx3200 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | @M_DF_1 W [RA 13] {800 mmx3200 mm-800 mmx3200 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | @M_DF_1 W [RA 14] {800 mmx3200 mm-800 mmx3200 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | @M_DF_1 W [RA 15] {800 mmx3200 mm-800 mmx3200 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | @M_DF_1 W [RA 3] {800 mmx3200 mm-800 mmx3200 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | @M_DF_1 W [RA 4] {800 mmx3200 mm-800 mmx3200 mm} × 1
  Duct Fittings          | MH_M_Rectangular Elbow - Radius | @M_DF_1 W [RA 9] {800 mmx3200 mm-800 mmx3200 mm} × 1
  Duct Fittings          | MH_M_Rectangular Endcap | @M_DF_Standard [EA 12] {650 mmx250 mm} × 1
  Duct Fittings          | MH_M_Rectangular Endcap | @M_DF_Standard [EA 15] {650 mmx250 mm} × 1
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [EA 10] {1000 mmx700 mm} × 1
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [EA 10] {600 mmx450 mm} × 1
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [EA 3] {1000 mmx600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [EA 7] {600 mmx700 mm} × 1
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [MA 10] {1100 mmx500 mm} × 1
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [MA 10] {2300 mmx1000 mm} × 1
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [MA 10] {750 mmx500 mm} × 1
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [MA 10] {800 mmx550 mm} × 1
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [MA 13] {250 mmx550 mm} × 1
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [MA 13] {350 mmx250 mm} × 1
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [MA 15] {650 mmx500 mm} × 1
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [MA 2] {2100 mmx650 mm} × 4
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [MA 2] {2350 mmx1600 mm} × 2
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [MA 9] {350 mmx250 mm} × 1
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [SA 2] {1000 mmx500 mm} × 3
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [SA 2] {1350 mmx1000 mm} × 1
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [SA 2] {2250 mmx1000 mm} × 1
  Duct Fittings          | MH_M_Rectangular Endcap | Standard [SA 2] {700 mmx350 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | @M_DF_Standard [EA 12] {400 mmx500 mm-400 mmx500 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | @M_DF_Standard [EA 15] {400 mmx500 mm-400 mmx500 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | @M_DF_Standard [MA 16] {1100 mmx1100 mm-1100 mmx1100 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | @M_DF_Standard [MA 19] {1100 mmx1100 mm-1100 mmx1100 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [EA 10] {450 mmx300 mm-450 mmx300 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [EA 10] {500 mmx400 mm-500 mmx400 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [EA 10] {500 mmx500 mm-500 mmx500 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [EA 10] {600 mmx450 mm-600 mmx450 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [EA 10] {600 mmx600 mm-600 mmx600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [EA 11] {500 mmx400 mm-500 mmx400 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [EA 12] {650 mmx250 mm-650 mmx250 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [EA 15] {650 mmx250 mm-650 mmx250 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [EA 16] {500 mmx400 mm-500 mmx400 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [EA 3] {300 mmx200 mm-300 mmx200 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [EA 3] {400 mmx400 mm-400 mmx400 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [EA 3] {500 mmx500 mm-500 mmx500 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [EA 3] {600 mmx500 mm-600 mmx500 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [EA 4] {500 mmx200 mm-500 mmx200 mm} × 8
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [EA 7] {500 mmx400 mm-500 mmx400 mm} × 2
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [EA 8] {500 mmx400 mm-500 mmx400 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [MA 10] {1100 mmx900 mm-1100 mmx900 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [MA 10] {1200 mmx600 mm-1200 mmx600 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [MA 10] {1400 mmx550 mm-1400 mmx550 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [MA 10] {150 mmx150 mm-150 mmx150 mm} × 2
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [MA 10] {1500 mmx500 mm-1500 mmx500 mm} × 3
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [MA 10] {1600 mmx650 mm-1600 mmx650 mm} × 1
  Duct Fittings          | MH_M_Rectangular Tap - Beveled | Standard [MA 10] {700 mmx200 mm-700 mmx200 mm} × 5
